date,max_temp,max_temp1,max_temp2,location,mean_temp,mean_temp1,mean_temp2,min_temp,min_temp1,min_temp2,dew_point,dew_point1,dew_point2,precipitation,precipitation1,precipitation2,wind,wind1,wind2,density_per_km,airport_dist_any,airport_dist_large,mosquito_dist,zika_cases
2016-01-09,93.0,94.0,90.0,Mexico-Guerrero,82.0,83.0,82.0,71.0,71.0,74.0,73.0,74.0,74.0,0.0,0.01,0.0,5.0,4.0,5.0,29.28565788269043,0.5090270397815225,0.5090270397815225,0.016628203381519078,0
2016-01-09,85.0,87.0,86.0,Colombia-Santander-San_Andres,82.0,83.0,83.0,78.0,79.0,81.0,76.0,76.0,77.0,0.0,0.1,0.02,8.0,14.0,17.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,1
2016-01-09,85.0,87.0,86.0,Colombia-San_Andres-San_Andres,82.0,83.0,83.0,78.0,79.0,81.0,76.0,76.0,77.0,0.0,0.1,0.02,8.0,14.0,17.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,1
2016-01-09,85.0,87.0,86.0,Colombia-San_Andres,82.0,83.0,83.0,78.0,79.0,81.0,76.0,76.0,77.0,0.0,0.1,0.02,8.0,14.0,17.0,3573.1337890625,0.0015315121277800208,17.472448437127795,9.431652133927765,0
2016-01-09,82.0,85.0,80.0,Argentina-Buenos_Aires,76.0,80.0,75.0,71.0,74.0,69.0,63.0,70.0,63.0,0.02,0.75,1.14,11.0,9.0,11.0,12625.80078125,0.0031828711961701074,0.07151369279617309,0.008009055596170215,0
2016-01-09,82.0,85.0,80.0,Argentina-CABA,76.0,80.0,75.0,71.0,74.0,69.0,63.0,70.0,63.0,0.02,0.75,1.14,11.0,9.0,11.0,12625.80078125,0.0031828711961701074,0.07151369279617309,0.008009055596170215,0
2016-01-09,5.333333333333336,21.333333333333336,32.0,Brazil-Mato_Grosso,46.04651162790698,45.19148936170214,16.68,32.0,32.0,32.0,42.837209302325576,39.91489361702128,11.42,0.71,0.43,0.0,4.0,4.0,3.0,0.1857762336730957,8.593516994790434,91.20832890879045,0.10780195719044247,0
2016-01-09,70.0,74.0,74.0,Mexico-Aguascalientes,55.0,59.0,58.0,39.0,44.0,43.0,28.0,41.0,38.0,0.0,0.0,0.0,6.0,6.0,7.0,7810.2490234375,0.03283145172173019,2.897709681121747,1.5684827693217334,0
2016-01-09,85.0,85.0,85.0,Brazil-Sergipe,81.0,81.0,81.0,77.0,77.0,77.0,77.0,75.0,74.0,0.0,0.0,0.0,9.0,11.0,11.0,105.86270141601562,0.26766345681916964,6.35480376501917,0.004392900019170269,0
2016-01-09,89.0,87.0,90.0,Colombia-Antioquia-Granada,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,0
2016-01-09,89.0,87.0,90.0,Colombia-Cesar-San_Martin,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,4.8640546798706055,0.16055092892800096,1.2092512009279992,0.08317704092799988,0
2016-01-09,89.0,87.0,90.0,Colombia-Cundinamarca-Granada,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,0
2016-01-09,89.0,87.0,90.0,Colombia-Meta-Acacias,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,82.53010559082031,0.04837412020999584,0.6496413722100101,0.00017359020999984227,1
2016-01-09,89.0,87.0,90.0,Colombia-Meta-Cabuyaro,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,4.747581958770752,0.6374425328904155,2.0094600096904283,0.06270636429041128,0
2016-01-09,89.0,87.0,90.0,Colombia-Meta-Castilla_La_Nueva,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,28.88602066040039,0.07775704645199805,0.9728653264520086,0.028031558452001244,0
2016-01-09,89.0,87.0,90.0,Colombia-Meta-Cubarral,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,9.168292999267578,0.1687668357779964,0.973234807778006,0.05088869777799868,0
2016-01-09,89.0,87.0,90.0,Colombia-Meta-Fuente_De_Oro,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,27.542747497558594,0.3796264024449991,1.8141064264450044,0.28741006044500106,0
2016-01-09,89.0,87.0,90.0,Colombia-Meta-Granada,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,0
